"species","Class","Order","exDiff","FemaleBM","MaleBM","FemaleAFB","MaleAFB","MS","ReprEff","CareMammals","CareAves","Dichro","weights"
"Carduelis cucullata","Aves","Passeriformes",-0.0591776373353217,11.0387229250337,11.1014056191425,0.877481177275838,0.520739219712526,"1",NA,NA,NA,1.2,0.517478912172123
"Passer luteus","Aves","Passeriformes",-0.0689059597949823,16.1395776892324,15.0688452915573,NA,NA,"1",NA,NA,NA,1.2,0.508093153702625
"Pitta guajana","Aves","Passeriformes",-0.175987598168461,70,81.5,NA,NA,NA,NA,NA,0,0,0.425343926067031
"Aptenodytes patagonicus","Aves","Sphenisciformes",-0.0953840735023887,12666.3465180184,14093.3413813041,3.20876112251882,3.87132101300479,"1",214.2,NA,-0.5,0,0.742894727727142
"Columba leucomela","Aves","Columbiformes",-0.103898867274805,455.453397770366,480.138640127749,0.763039014373717,NA,NA,NA,NA,0,0.8,0.559491426057658
"Dendrocygna arcuata","Aves","Anseriformes",-0.127437303315753,661.383006872532,655.372649377758,1.22710472279261,1.15071868583162,"1",420,NA,0,0,0.646940267733298
"Dendrocygna autumnalis","Aves","Anseriformes",-0.00270208023926077,784.493074682292,776.041559387539,1.99041752224504,1.95756331279945,"1",605,NA,0,0,0.644300208175921
"Calypte costae","Aves","Apodiformes",0.0964751836065963,3.21,3,0.85968514715948,0.832580424366872,NA,0.92,NA,-2,1.4,0.519635374099027
"Halcyon smyrnensis","Aves","Coraciiformes",-0.0395235076112237,81.7584058380747,76.39241718629,NA,NA,"1",NA,NA,0,0,0.422847055661877
"Mandingoa nitidula","Aves","Passeriformes",0.0531787829663868,9.95,10.9,0.99512115,NA,"1",NA,NA,0,0.6,0.407804028727438
"Estrilda troglodytes","Aves","Passeriformes",0.00924353875883875,6,NA,NA,NA,NA,NA,NA,NA,0.4,0.396279724607224
"Dendrocygna bicolor","Aves","Anseriformes",-0.0519388860845596,770.887389141149,748.017584060639,0.999863107460643,1.09623545516769,"1",510,NA,0,0,0.76140586960362
"Fratercula arctica","Aves","Charadriiformes",-0.0632931883436086,423.416816416604,462.064322125816,3.98412046543463,4.00355920602327,"1",60,NA,0,0,0.603868316421835
"Aramides ypecaha","Aves","Gruiformes",-0.156926862795273,665,747.25,NA,NA,NA,NA,NA,0,0,0.51080160490148
"Burhinus oedicnemus","Aves","Charadriiformes",-0.009284577653318,631.602724495131,415.438827209283,1.79493497604381,2.05886379192334,"1",126,NA,0,0,0.522115010028826
"Francolinus francolinus","Aves","Galliformes",-0.0478386928623476,424,476,NA,NA,"1",352.5,NA,-1,1.2,0.421849339456807
"Tauraco hartlaubi","Aves","Musophagiformes",-0.113427301590307,206.611222723148,198.662596695951,NA,NA,"1",NA,NA,0,0,0.537348068826754
"Speculanas specularis","Aves","Anseriformes",-0.0916161952151497,921.60017131312,998.623851651161,NA,NA,"1",238.5,NA,NA,0,0.518732894439554
"Deroptyus accipitrinus","Aves","Psittaciformes",-0.0599873918975898,246.613928821652,268.228019820974,4.21629021218344,4.60643394934976,NA,NA,NA,NA,0,0.567640121154875
"Psittaculirostris edwardsii","Aves","Psittaciformes",-0.250535831647778,111.427257097916,99.8607109804517,NA,NA,NA,NA,NA,NA,0.6,0.421227914694325
"Columba oenas","Aves","Columbiformes",-0.128907305477829,280,303,0.997218344,0.999315537,"1",126.8365,NA,-0.25,0,0.500035842476572
"Dendrocygna eytoni","Aves","Anseriformes",-0.0634026250483466,665.276140457911,718.954638115408,2.1864476386037,2.16591375770021,NA,440,NA,NA,0,0.644035990214682
"Dendrocygna javanica","Aves","Anseriformes",-0.0903413156487714,469.596050591533,469.452710142537,0.334017796030116,0.577138945927447,NA,NA,NA,0,0,0.564112577716601
"Dendrocygna viduata","Aves","Anseriformes",-0.0450524537954149,687.855435187009,691.241378531516,1.65366187542779,1.76673511293634,"1",288,NA,0,0,0.871186538276055
"Gallus lafayetii","Aves","Galliformes",-0.0628721472511376,NA,NA,1.40177960301164,1.39767282683094,NA,NA,NA,NA,1.6,0.504822004063841
"Gallus varius","Aves","Galliformes",0.144925506042095,640.632686400223,977.178049187814,1.28405201916496,1.05023956194387,NA,NA,NA,NA,1.6,0.618624992464175
"Lophura leucomelanos","Aves","Galliformes",-0.156275687329964,794,1025,1.03490759753593,1.01163586584531,NA,NA,NA,-2,1.2,0.655859475309854
"Tauraco livingstonii","Aves","Musophagiformes",0.0372674031980616,250.459401528981,266.26867130852,NA,NA,NA,NA,NA,0,0,0.490208682109698
"Anser albifrons","Aves","Anseriformes",0.0275485001268143,2275.5,2387.5,4.32717316906229,3.93593429158111,"1",687.5,NA,-1,0,0.623095652905708
"Anser anser","Aves","Anseriformes",-0.0325003483545332,5505.58235023341,5968.85185817646,1.62683093771389,1.12060232717317,"1",800,NA,-1,0,0.685292445058269
"Lophura nycthemera","Aves","Galliformes",-0.0114279246431877,1227.30429635983,1516.5382222591,1.96933607118412,1.14332648870637,"0",288.9,NA,-2,1.6,0.711315571152126
"Lophura edwardsi","Aves","Galliformes",-0.212866672550707,835.665492393715,962.530530184023,1.49869952087611,1.14715947980835,NA,NA,NA,NA,1.8,0.755598358381963
"Lophura swinhoii","Aves","Galliformes",-0.100292196551157,1014.96827201116,1319.14622551361,1.88035592060233,1.94277891854894,"0",NA,NA,-2,1.6,0.696416855082093
"Lophura erythrophthalma","Aves","Galliformes",-0.0937596772386612,1162.86684044312,1276.1752836133,NA,NA,NA,NA,NA,NA,0.2,0.466012187521111
"Lophura diardi","Aves","Galliformes",-0.076332128929343,944.365828701972,1269.61112189984,2.13935660506502,2.10540725530459,"0",NA,NA,NA,1.2,0.588933221324181
"Ampeliceps coronatus","Aves","Passeriformes",-0.0679974293878758,76.1132026391795,78.7304285134247,1.01848049281314,0.989185489390828,"1",NA,NA,NA,0.2,0.538765899915861
"Gallus sonneratii","Aves","Galliformes",0.115598995945038,747.75,963,1.22929500342231,1.04585900068446,NA,NA,NA,-2,1.6,0.55683719810275
"Capito niger","Aves","Piciformes",-0.279914312026347,54.9426806549436,57.2343898719183,NA,NA,NA,NA,NA,0,1,0.496828707579212
"Cyanocorax chrysops","Aves","Passeriformes",-0.0670572057621806,144.701828549384,143.154736295166,2.03969883641342,2.87939767282683,NA,NA,NA,NA,0,0.556455704780583
"Aplonis metallica","Aves","Passeriformes",-0.0131344671448458,55.5676688537818,60.4085520710527,0.922381930184805,0.941820670773443,"1",NA,NA,0,0,0.6663963444355
"Carduelis chloris","Aves","Passeriformes",-0.0576220538298224,28.05,27.2,0.997218344,0.999315537,"1",26.5825,NA,-1.2,1,0.484278116179694
"Coereba flaveola","Aves","Passeriformes",-0.0695755129633752,9.70625,10.13125,NA,NA,NA,8.64,NA,NA,0,0.377336456997358
"Parabuteo unicinctus","Aves","Accipitriformes",0.118633654106888,953.507948373151,672.406006863006,4.60068446269678,3.97043121149897,"1",219,NA,-0.67,0,0.72252654742824
"Uraeginthus bengalus","Aves","Passeriformes",-0.35977650185017,9.80602213460324,10.4339546872805,0.889253935660506,0.806023271731691,NA,NA,NA,NA,0.6,0.623562540769127
"Amazilia amazilia","Aves","Apodiformes",0.146583904879302,3.8,3.9,0.960985626283368,NA,NA,NA,NA,-2,0,0.526040439760669
"Ptilinopus roseicapilla","Aves","Columbiformes",-0.221834374634794,79.1008839166192,89.9525836510984,NA,NA,NA,NA,NA,NA,0,0.518621123659429
"Crossoptilon crossoptilon","Aves","Galliformes",-0.0377402416823379,1867.51630591037,2136.88088963083,1.95482546201232,1.95975359342916,"1",NA,NA,-2,0,0.547929253550608
"Crossoptilon auritum","Aves","Galliformes",-0.271132330548377,1665,1905,0.974127310061602,1.48829568788501,"1",416.8,NA,-2,0,0.672750704897325
"Arborophila gingica","Aves","Galliformes",-0.228947324577558,289.977144029931,NA,NA,NA,NA,NA,NA,NA,0.2,0.488597488200189
"Plectropterus gambensis","Aves","Anseriformes",0.0903122685904589,3048.06176436216,5144.93621425963,NA,NA,"1",1330,NA,-0.67,0,0.587842696767646
"Catreus wallichi","Aves","Galliformes",-0.094430206850113,1305,1587.75,0.98507871321013,1.05681040383299,"1",302.4,NA,-1,0.8,0.607529612127461
"Syrmaticus humiae","Aves","Galliformes",-0.273151996853154,750,1053.75,1.18685831622177,0.971937029431896,"1",NA,NA,-2,1.4,0.543296253220145
"Syrmaticus mikado","Aves","Galliformes",-0.165070569784139,1015,1300,1.02751540041068,0.951403148528405,NA,NA,NA,-2,1.4,0.530399657909428
"Cinnyricinclus leucogaster","Aves","Passeriformes",0.0527556630612619,41.0852469918279,44.0516969324707,2.94045174537988,3.70266940451745,"1",NA,NA,-1,1.4,0.591650714103208
"Estrilda melpoda","Aves","Passeriformes",-0.291514569572158,7.05,7.9,NA,NA,NA,NA,NA,0,0,0.321066900159666
"Lybius melanopterus","Aves","Piciformes",-0.21177069053681,NA,41,NA,NA,NA,NA,NA,NA,0,0.471985497483791
"Musophaga violacea","Aves","Musophagiformes",0.0288372909232201,317.354836982574,340.915208938702,1.87104722792608,1.90335386721424,NA,NA,NA,0,0,0.68378834364533
"Laniarius barbarus","Aves","Passeriformes",-0.245989557200124,50.0299430352487,50.2644291910634,NA,NA,"1",NA,NA,NA,0,0.371855929956995
"Lophura bulweri","Aves","Galliformes",0.287243262560495,1074.16180251338,1519.00221751159,NA,NA,NA,NA,NA,NA,1.2,0.383287135783533
"Agapornis taranta","Aves","Psittaciformes",-0.0384094454743768,56,59,0.967282683093771,1.32128678986995,NA,NA,NA,NA,0.4,0.49953864760515
"Paradisaea minor","Aves","Passeriformes",0.262351227486718,168.357276307213,217.338812458463,NA,NA,"0",NA,NA,-2,1,0.524991289571147
"Crossoptilon mantchuricum","Aves","Galliformes",-0.217186799519618,1806.25,2062.5,1.07049965776865,1.07049965776865,"1",NA,NA,-1,0,0.476231938280423
"Syrmaticus ellioti","Aves","Galliformes",-0.0493447117310312,922.940956312545,1322.25064362048,1.06502395619439,1.01163586584531,NA,NA,NA,-2,1.2,0.541117529101712
"Turnix suscitator","Aves","Charadriiformes",0.0532735905623949,57.5,44,NA,NA,"1",NA,NA,2,-0.6,0.499627744703708
"Charadrius hiaticula","Aves","Charadriiformes",-0.129072316115363,64.75,63.5,0.997218344,0.999315537,"1",76.3,NA,0.5,0.6,0.449322787694811
"Coryphospingus cucullatus","Aves","Passeriformes",0.219945106410348,14.9507874420656,16.8738870351341,NA,NA,NA,NA,NA,NA,1.2,0.507258020608814
"Malurus lamberti","Aves","Passeriformes",-0.137389527524788,8.12610194632213,8.46253057474589,NA,NA,"1",NA,NA,-1.5,1.4,0.509602846095461
"Paroaria dominicana","Aves","Passeriformes",0.0257114434087681,39.5238632038495,39.0028264378131,NA,NA,NA,NA,NA,NA,0,0.481424122693845
"Ploceus baglafecht","Aves","Passeriformes",0.466814832715554,32.297118602364,34.5876115102928,NA,NA,"1",NA,NA,NA,0.4,0.548561633472976
"Lybius dubius","Aves","Piciformes",-0.208769562920585,102.566256321028,108.5981112127,1.54551676933607,1.82833675564682,NA,NA,NA,NA,-0.4,0.638063992589038
"Trachyphonus vaillantii","Aves","Piciformes",-0.0329096407630894,65.95,71.9,NA,NA,NA,NA,NA,-0.33,0.4,0.472026783906538
"Trachyphonus erythrocephalus","Aves","Piciformes",-0.0955635742482776,64.212289911074,71.4975525196981,0.945106091718001,1.0444900752909,NA,NA,NA,NA,0.4,0.602948475577855
"Amandava subflava","Aves","Passeriformes",-0.191270878703005,6.93059183154321,6.82919470194099,NA,NA,"1",NA,NA,0,0.8,0.598747267116462
"Estrilda astrild","Aves","Passeriformes",-0.159586729378751,7.4,8,NA,NA,"1",NA,NA,0,0,0.540640758411654
"Syrmaticus soemmerringii","Aves","Galliformes",0.0129101649030174,1300,900,NA,NA,NA,NA,NA,NA,1.4,0.462902360934416
"Syrmaticus reevesii","Aves","Galliformes",0.0548616354251112,1044.24314434178,1587.11037357764,1.00013689253936,0.977960301163587,"0",NA,NA,NA,1.6,0.653236310555058
"Phasianus colchicus","Aves","Galliformes",-0.0427025181074277,1109.30233838703,1292.42086797738,0.941820670773443,0.955509924709103,"0",346.5,NA,-1.75,1,0.681021598826085
"Phasianus versicolor","Aves","Galliformes",-0.0568314186731325,901.5,1186,1.03436002737851,0.858316221765914,NA,NA,NA,-2,1.2,0.539219608846657
"Hypsipetes leucocephalus","Aves","Passeriformes",-0.140105471422284,46.9609481342055,50.2720780172159,1.16769336071184,1.10116358658453,NA,NA,NA,-2,0,0.522168155551322
"Zosterops palpebrosus","Aves","Passeriformes",-0.273037449332072,8.8,8.8,0.999315537,NA,NA,NA,NA,-0.2,0,0.471156180244233
"Pucrasia macrolopha","Aves","Galliformes",-0.0746903926920036,1006,1229.5,0.991649555099247,0.931416837782341,"1",NA,NA,-2,1.2,0.442499438374436
"Trachyphonus darnaudii","Aves","Piciformes",0.0487430531448779,35.1224740871743,35.1665030915009,NA,NA,NA,NA,NA,0,0,0.470094702892881
"Psilopogon pyrolophus","Aves","Piciformes",0.124131353806546,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.413022181382192
"Megalaima mystacophanos","Aves","Piciformes",-0.146495240858971,78.117576969998,74.4948983416593,NA,NA,NA,NA,NA,NA,0.6,0.458930902599637
"Ara severus","Aves","Psittaciformes",-0.124748057023197,377.763069511141,358.970585211947,NA,NA,NA,NA,NA,NA,0,0.537724388930325
"Paradisaea rubra","Aves","Passeriformes",-0.0776706251233301,137.272922761488,176.18240810874,NA,NA,"0",NA,NA,-2,1.8,0.474822814469342
"Geotrygon versicolor","Aves","Columbiformes",-0.128302547915282,239.642262557338,243.129097886429,0.75564681724846,1.02943189596167,NA,NA,NA,NA,0.2,0.50146470922502
"Selenidera maculirostris","Aves","Piciformes",-0.104527998563785,143.91573349169,158.473064600564,NA,NA,NA,NA,NA,NA,1,0.472377921134656
"Nesoenas mayeri","Aves","Columbiformes",-0.0675783968153389,279.512658112972,301.242567926028,0.811225188227242,0.865160848733744,NA,NA,NA,NA,0,0.63438222099591
"Ardea goliath","Aves","Pelecaniformes",-0.0430628980481823,4052.81953187199,4676.53481031264,NA,NA,"1",327,NA,0,0,0.477076554865311
"Amazona autumnalis","Aves","Psittaciformes",0.0177889639787435,315.056346063238,356.344357564983,3.28323066392882,5.67830253251198,NA,NA,NA,NA,0,0.534931796003364
"Ptilinopus porphyreus","Aves","Columbiformes",-0.200015350265698,149.714938256888,154.08894574302,1.05954825462012,1.04421629021218,NA,NA,NA,NA,0.6,0.587158849784154
"Tauraco leucolophus","Aves","Musophagiformes",0.00490439168251527,214.343445916679,202.110217332536,1.08035592060233,1.26105407255305,NA,NA,NA,0,0,0.493822035944056
"Tauraco porphyreolophus","Aves","Musophagiformes",-0.0984342784710006,239.556048290447,253.239853960864,NA,NA,NA,NA,NA,0,0,0.472092495799378
"Polyplectron inopinatum","Aves","Galliformes",-0.129348325107346,435.731256241463,548.22490306254,1.91266255989049,1.80533880903491,"1",NA,NA,-2,0.8,0.536991886819461
"Vidua macroura","Aves","Passeriformes",0.1489180921151,15.025,16,NA,NA,"0",NA,NA,NA,1.2,0.37298083439667
"Vidua paradisaea","Aves","Passeriformes",-0.352806676366901,19.9,21.5,1,2,"0",NA,NA,NA,1,0.434443018314293
"Vini australis","Aves","Psittaciformes",0.0220683462509623,53.8875765666742,55.4878369145095,1.81574264202601,1.54277891854894,NA,NA,NA,NA,0,0.519797032547208
"Erythrura prasina","Aves","Passeriformes",0.29446059336663,16.1724454569017,NA,NA,NA,NA,NA,NA,NA,1.2,0.47633749562761
"Geophaps scripta","Aves","Columbiformes",0.052347681799901,210.729552789029,240.635733896181,1.2539356605065,1.2145106091718,NA,NA,NA,0,0,0.481648095232977
"Cissa chinensis","Aves","Passeriformes",-0.179510041557393,107.971606113771,111.562896461318,NA,NA,NA,NA,NA,NA,0,0.427061599103747
"Zosterops japonicus","Aves","Passeriformes",0.196810162502787,10.5,11.3,0.999315537,0.999315537,"1",NA,NA,0,0,0.436710045408869
"Enicognathus leptorhynchus","Aves","Psittaciformes",0.0447432190400403,267.75,286,NA,NA,NA,NA,NA,NA,0,0.444223997471313
"Pluvianus aegyptius","Aves","Charadriiformes",-0.10440614246583,75.0589784554643,78.3227667887381,NA,NA,"1",22.08,NA,0,0,0.474230658495572
"Pharomachrus auriceps","Aves","Trogoniformes",0.156932389319909,167.247369039557,157.601028767023,NA,NA,NA,NA,NA,NA,1,0.43443062384953
"Glossopsitta pusilla","Aves","Psittaciformes",-0.10233418935603,36.6417941731814,37.6885912164708,1.55947980835044,1.53648186173854,"1",NA,NA,NA,0,0.579919989433578
"Bubo bengalensis","Aves","Strigiformes",-0.129975751064673,1098.75006701507,935.943982007811,NA,NA,NA,NA,NA,-0.5,NA,0.569318366284308
"Musophaga rossae","Aves","Musophagiformes",0.0507611150107276,397.4014634934,421.40404780611,2.24503764544832,2.14264202600958,"1",NA,NA,0,0,0.530955989991033
"Falco naumanni","Aves","Falconiformes",-0.0470237633245289,170,133,1.492681725,0.999315537,"1",67.2,NA,-1,0.6,0.530225595938819
"Cyclopsitta diophthalma","Aves","Psittaciformes",-0.00322219478940796,43.0220565792112,40.4001702797978,1.13894592744695,1.22573579739904,"1",NA,NA,NA,0.4,0.540819256107112
"Niltava sundara","Aves","Passeriformes",-0.0456795150742807,29.6260127849999,27.9907575216856,NA,NA,NA,NA,NA,0,1.4,0.430477149719726
"Lonchura castaneothorax","Aves","Passeriformes",0.17407117724128,14.6757379041693,14.4720629871145,NA,NA,"1",NA,NA,-0.33,0,0.516180373803105
"Spermophaga haematina","Aves","Passeriformes",0.273635862869009,22.25,22.5,NA,NA,NA,NA,NA,-1,0.4,0.465769377088543
"Pteroglossus bailloni","Aves","Piciformes",-0.111869803424662,124.537570271404,136.627637651416,NA,NA,NA,NA,NA,NA,0.4,0.478960801142041
"Nettapus pulchellus","Aves","Anseriformes",-0.0854205566014022,298.274364120392,309.861801105217,NA,NA,"1",300,NA,-2,0.4,0.450228399666865
"Hypargos niveoguttatus","Aves","Passeriformes",-0.432609485585266,14.7,14.8,NA,NA,"1",NA,NA,-0.25,1.2,0.549158554186447
"Glaucidium brasilianum","Aves","Strigiformes",0.305731952934417,75.2640385205383,60.9368947479965,1,NA,"1",35.25,NA,-1,0,0.4869377432978
"Phigys solitarius","Aves","Psittaciformes",0.282778323176422,90.5104794764489,104.143026150462,NA,NA,NA,NA,NA,NA,0.2,0.514743607078884
"Psephotus dissimilis","Aves","Psittaciformes",0.0908890942600884,50.9677466887546,51.2361820909448,1.77960301163587,1.43463381245722,NA,NA,NA,-1,0.8,0.553100773272938
"Charmosyna papou","Aves","Psittaciformes",-0.0507369304313623,89.6223959667282,99.0105708562139,1.8590006844627,2.08186173853525,NA,NA,NA,NA,0,0.515291963021436
"Carduelis flammea","Aves","Passeriformes",0.00430422369809046,12.9,12.5,0.997218344,0.999315537,"1",12.25,NA,-1.2,0.6,0.40116345893928
"Chloropsis hardwickii","Aves","Passeriformes",-0.0556304639712399,29.5,36,NA,NA,NA,NA,NA,NA,1.2,0.449796979579268
"Psarocolius decumanus","Aves","Passeriformes",0.153002494813653,157.214493578042,307.329899982417,NA,NA,NA,NA,NA,NA,0.8,0.538714389863952
"Forpus coelestis","Aves","Psittaciformes",-0.0877383337356344,24.5,27.9,0.605886379192334,1.00205338809035,NA,NA,NA,NA,0.8,0.478810946765795
"Charmosyna placentis","Aves","Psittaciformes",-0.307727167285144,45.4935280031055,38.409356095729,1.63586584531143,1.56167008898015,NA,NA,NA,NA,0.8,0.500673460475104
"Macropygia phasianella","Aves","Columbiformes",-0.00523650038291619,263.35068682738,223.228950056742,NA,NA,NA,NA,NA,NA,0.4,0.506325833959092
"Aegolius funereus","Aves","Strigiformes",0.119106669812762,117.683810551672,109.197156618462,2.90485968514716,1.86064339493498,"0",63.798,NA,-1.17,0,0.518641216462318
"Branta bernicla","Aves","Anseriformes",0.152896111760359,1230,1402.5,1.998631075,1.998631075,"1",364,NA,-0.5,0,0.46647571126815
"Tangara velia","Aves","Passeriformes",-0.102392779158878,NA,NA,NA,NA,NA,NA,NA,NA,0,0.432785705992474
"Heteromunia pectoralis","Aves","Passeriformes",-0.188046856142196,15.65,14.75,NA,NA,"1",NA,NA,-0.33,0.2,0.505533424842945
"Buteo rufinus","Aves","Accipitriformes",0.0828817286407283,1314,1035,1.9902423,NA,"1",237.25,NA,0,0,0.496116961937526
"Lorius domicella","Aves","Psittaciformes",0.20457062132696,219.195739937378,225.693969584765,NA,NA,NA,NA,NA,NA,0,0.510669077794221
"Amblyramphus holosericeus","Aves","Passeriformes",0.258695953462572,53,62.5,NA,NA,"1",NA,NA,NA,0,0.466781053111329
